,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,to,rt
1219,Mann and Monge on third molar impaction: third-molar pain could be part of differential reproduction! #AAA2011,FALSE,NA,18/11/2011 13:32,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
1220,In the &quot;Scars of Evolution&quot; panel with a crazy variety of biological anthropologists and great paper titles! #AAA2011,FALSE,NA,18/11/2011 13:31,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
1221,It's a little Hymesian up in here at #aaa2011 this morning. Great turnout for an early session. Data-rich talks full of win.,FALSE,NA,18/11/2011 13:31,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,nickmizer,NA,NA
1222,"#AAA2011 Morning, day three in Montreal! Day beginning with Differences in an Urbanizing World, Julian Brash is up!",FALSE,NA,18/11/2011 13:26,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,1Kgonzalez,NA,NA
1223,#aaa2011 folks: come meet author Scott Morgensen at 3pm today at the First Peoples booth (no. 606) in the exhibits hall http://t.co/KstU7Fzm,FALSE,NA,18/11/2011 13:26,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,FirstPeoplesBks,NA,NA
1224,Anthropologists debate role of science | Inside Higher Ed: http://t.co/xPxS7IhB via #aaa2011,FALSE,NA,18/11/2011 13:25,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,MSUForensicAnth,NA,NA
1225,"At #AAA2011? Our film, Please Don't Beat Me, Sir!, winner of this year's Jean Rouch Award, is playing today at 3:40PM http://t.co/DBx4DFyG",FALSE,NA,18/11/2011 13:24,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot; rel=&quot;nofollow&quot;&gt;YoruFukurou&lt;/a&gt;,kerim,NA,NA
1226,RT @JasonAntrosio: Science in Anthropology: Humanistic science and scientific humanism http://t.co/a27Y0gz6 #AAA2011,FALSE,NA,18/11/2011 13:19,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,DaltonLuther,NA,JasonAntrosio
1227,@helenamknox Glad to see new traditions last! MT First to name the @DUKEpress title pictured wins a tote bag! #AAA2011 http://t.co/g8pCELjX,FALSE,NA,18/11/2011 13:04,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,crchoi,helenamknox,NA
1228,American #Ambulance Association 2011 Tradeshow and Conference Day 2: Day 2 at the #AAA2011... http://t.co/ngXJnIXT via @StunGunMike,FALSE,NA,18/11/2011 13:03,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,hp_ems,NA,NA
1229,RT @BoneGirlPhD: Inside Higher Ed covers #AAAFail at the #AAA2011: Anthropologists debate role of science | Inside Higher Ed: http://t.co/5ZsN5DJs,FALSE,NA,18/11/2011 13:02,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,hipparchia2,NA,BoneGirlPhD
1230,RT @jasonjackson2: RT: Anthropologists debate role of science | Inside Higher Ed: http://t.co/ABEZm3k5 via #aaa2011,FALSE,NA,18/11/2011 13:02,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,AnthroDoula,NA,jasonjackson2
1231,RT @BoneGirlPhD: Inside Higher Ed covers #AAAFail at the #AAA2011: Anthropologists debate role of science | Inside Higher Ed: http://t.co/5ZsN5DJs,FALSE,NA,18/11/2011 12:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,bonesdonotlie,NA,BoneGirlPhD
1232,Inside Higher Ed covers #AAAFail at the #AAA2011: Anthropologists debate role of science | Inside Higher Ed: http://t.co/5ZsN5DJs,FALSE,NA,18/11/2011 12:49,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,BoneGirlPhD,NA,NA
1233,On &quot;The Future of AAA Publishing: A Forum for Discussion&quot; #aaa2011 http://t.co/6U0cQSbC,FALSE,NA,18/11/2011 12:48,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://publicize.wp.com/&quot; rel=&quot;nofollow&quot;&gt;WordPress.com&lt;/a&gt;,jasonjackson2,NA,NA
1234,RT @jasonjackson2: RT: Anthropologists debate role of science | Inside Higher Ed: http://t.co/ABEZm3k5 via #aaa2011,FALSE,NA,18/11/2011 12:38,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,captain_primate,NA,jasonjackson2
1235,RT @jasonjackson2: RT: Anthropologists debate role of science | Inside Higher Ed: http://t.co/ABEZm3k5 via #aaa2011,FALSE,NA,18/11/2011 12:34,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,jccnoble,NA,jasonjackson2
1236,Complete the sentence: &quot;I consider myself a passionate teacher because.......&quot; #aaa2011,FALSE,NA,18/11/2011 12:33,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,CMcGranahan,NA,NA
1237,"going over my remarks for the Confessions of a Passionate Teacher roundtable w/Jane Baxter, Dennis van Gerven, Veve Lele, &amp; more #aaa2011",FALSE,NA,18/11/2011 12:30,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,CMcGranahan,NA,NA
1238,Don't forget: Wenner-Gren 70th Anniversary Reception tonite at Hotel Intercontinental 7-9p! See blog.wennergren.org for details #AAA2011,FALSE,NA,18/11/2011 12:29,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WennerGrenOrg,NA,NA
1239,"#AAA2011 #SACC_L Business meeting open to public. Come learn about ANTH in community colleges and join a teacher's network, 6:15 pm in 516A.",FALSE,NA,18/11/2011 12:28,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,lauratgonzalez,NA,NA
1240,"My friend LL Wynn reads my paper on Mrs. Robinson today, as I am stuck in A'dam due to fog. #AAA2011 Notes on a Scandal http://t.co/yi7SeguI",FALSE,NA,18/11/2011 12:05,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,strongthomas,NA,NA
1241,#AAA2011 Meeting Perspective - Day Two by D. Archie Frink @MTSUNews http://t.co/94KXp56D,FALSE,NA,18/11/2011 12:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://publicize.wp.com/&quot; rel=&quot;nofollow&quot;&gt;WordPress.com&lt;/a&gt;,AmericanAnthro,NA,NA
1242,#AAA2011 #replaceanthrotitlewithpoutine Outline of a Theory of Poutine,FALSE,NA,18/11/2011 12:00,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,strongthomas,NA,NA
1243,Saturday 1-3pm: Accessible Anthropological Assembly: An Alternative for Montreal 2011&quot; ( http://t.co/rQnoPdWX ) #AAA2011,FALSE,NA,18/11/2011 11:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://bit.ly&quot; rel=&quot;nofollow&quot;&gt;bitly&lt;/a&gt;,CarwilJ,NA,NA
1244,"#AAA2011 @GregDowney1 @JasonAntrosio Was Alice Dreger discussed at the 'science' panel?  IIRC, she was a main character in  #AAAFail.",FALSE,NA,18/11/2011 11:57,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,strongthomas,NA,NA
1245,"And finally, we have our reception at 3.30pm at the Routledge stand today. Joi  us for refreshments and meet some of our Editors! #AAA2011",FALSE,NA,18/11/2011 11:25,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,routledge_anth,NA,NA
1246,We had a fantastic response to our prize draw to win a Kindle yesterday! Don't forget to visit the Routledge stand to enter #AAA2011,FALSE,NA,18/11/2011 11:24,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,routledge_anth,NA,NA
1247,RT @AmericanAnthro: Top 5 features of the #AAA2011 App http://t.co/QBHA3lu6,FALSE,NA,18/11/2011 11:21,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://publicize.wp.com/&quot; rel=&quot;nofollow&quot;&gt;WordPress.com&lt;/a&gt;,routledge_anth,NA,AmericanAnthro
1248,"RT @AmericanAnthro: @rtadams @jenkersey are you referring to videos from #AAA2011? If so, they will be posted to the AAA website after the meeting.",FALSE,NA,18/11/2011 11:20,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,routledge_anth,NA,AmericanAnthro
1249,RT @JasonAntrosio: Science in Anthropology: Humanistic science and scientific humanism http://t.co/hucHkplT #AAA2011,FALSE,NA,18/11/2011 11:03,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,bdl08,NA,JasonAntrosio
1250,"If you are at the AAA, come visit us at booth 607, take part in our raffle and maybe win a #MAXQDA license! #AAA2011",FALSE,NA,18/11/2011 10:51,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Verbi_Software,NA,NA
1251,"If you are at the AAA, come visit us at booth 607, take part in our raffle and maybe win a #MAXQDA license! #AAA2011",FALSE,NA,18/11/2011 10:51,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,VerbiSoftware,NA,NA
1252,RT @public_archive: La vérité sur la répression anticommuniste de 1969: http://t.co/qZnhr19J #haiti #montreal #archives #aaa2011,FALSE,NA,18/11/2011 8:40,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,PJHatfield,NA,public_archive
1253,RT @kevinkarpiak: Dominic Boyer (via proxy): the liberal Left has only its impoverished vision of anthropos to blame for its ineffectuality #AAA2011,FALSE,NA,18/11/2011 8:24,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,strongthomas,NA,kevinkarpiak
1254,"I'm wishing I were at #AAA2011, but I'm very grateful to those live-tweeting the conference. Keep 'em coming, and Thanks!",FALSE,NA,18/11/2011 6:38,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,kagillogly,NA,NA
1255,RT @JasonAntrosio: Science in Anthropology: Humanistic science and scientific humanism http://t.co/hucHkplT #AAA2011,FALSE,NA,18/11/2011 5:51,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,Anthropologue,NA,JasonAntrosio
1256,Up at dawn for Conceptualizing Power and Knowledge in Medical Anthropology. #AAA2011,FALSE,NA,18/11/2011 5:41,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,ccecale,NA,NA
1257,RT @maryam_bakht: Anthropologists extraordinarily polite in asking to share public space tables. (Some linguists just sit down.) #aaa2011 #fieldnotes,FALSE,NA,18/11/2011 5:36,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,lovekindstrand,NA,maryam_bakht
1258,"Had yassa, maafe, atcheke, jinjam, and bissap at Restaurant Tombouctou (6000 Cote des Neiges) #AAA2011",FALSE,NA,18/11/2011 5:36,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,1000KindsOfLife,NA,NA
1259,RT @marylgray: #aaa2011 join the #occupyAAA #decolonizeAAA at their 1st General Assembly mtg! Nice to us come together. Meet Friday 12p 17/11 Viger Hall,FALSE,NA,18/11/2011 5:35,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,among_others,NA,marylgray
1260,RT @marylgray: #aaa2011 join the #occupyAAA #decolonizeAAA at their 1st General Assembly mtg! Nice to us come together. Meet Friday 12p 17/11 Viger Hall,FALSE,NA,18/11/2011 5:26,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,adayelaye,NA,marylgray
1261,Phil Peek was in fine form tonight at #aupieddecochon #AAA2011 we concur - down with #garrisonkeilor http://t.co/3zJQeUHQ,FALSE,NA,18/11/2011 5:12,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,AllanAnthro,NA,NA
1262,"GA's seem to always make me happy.  Tired, but happy. #AAA2011 #Occupy",FALSE,NA,18/11/2011 5:08,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,ccecale,NA,NA
1263,"Seriously, @maryam_bakht, @ikkeklok, and my rendition of &quot;f*** you&quot; is still the highlight of my night. Bed now #DeliriouslySleepy #aaa2011",FALSE,NA,18/11/2011 5:05,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,KatCarmOSU,NA,NA
1264,RT @maryam_bakht: I think that us variationists showed UPenn Linguistic Anthropologists how to have a good time. #aaa2011,FALSE,NA,18/11/2011 5:03,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,KatCarmOSU,NA,maryam_bakht
1265,RT @maryam_bakht: I think that us variationists showed UPenn Linguistic Anthropologists how to have a good time. #aaa2011,FALSE,NA,18/11/2011 5:03,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,Ablahrere,NA,maryam_bakht
1266,#aaa2011 join the #occupyAAA #decolonizeAAA at their 1st General Assembly mtg! Nice to us come together. Meet Friday 12p 17/11 Viger Hall,FALSE,NA,18/11/2011 4:16,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,marylgray,NA,NA
1267,http://t.co/bqKSQ9hI Some oral history of the #AAA2011 meetings presented at #AAA2010,FALSE,NA,18/11/2011 4:12,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,mgroth86,NA,NA
1268,C'est my new book! #AAA2011 http://t.co/AHLHQIT3,FALSE,NA,18/11/2011 4:05,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,anthrojason,NA,NA
1269,"RT @CMcGranahan: line-up for Anthropologies of the Covert: Spies, Secret Ops, &amp; the CIA panel: http://t.co/sJz2aOSI @Patrick_Clarkin #aaa2011",FALSE,NA,18/11/2011 3:54,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Soitisrice,NA,CMcGranahan
1270,RT @AmericanAnthro: Top 5 features of the #AAA2011 App http://t.co/QBHA3lu6,FALSE,NA,18/11/2011 3:54,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://publicize.wp.com/&quot; rel=&quot;nofollow&quot;&gt;WordPress.com&lt;/a&gt;,Soitisrice,NA,AmericanAnthro
1271,"RT @kerim: Going to #AAA2011? Please Don't Beat Me, Sir! winner of this year's Jean Rouch Award, is playing on Friday at 3:30pm http://t.co/DBx4DFyG",FALSE,NA,18/11/2011 3:54,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot; rel=&quot;nofollow&quot;&gt;YoruFukurou&lt;/a&gt;,Soitisrice,NA,kerim
1272,RT @CMcGranahan: &quot;What so delights women singers about singing their songs?&quot; Kirin Narayan asks on the emotional depths of singing #aaa2011,FALSE,NA,18/11/2011 3:52,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Soitisrice,NA,CMcGranahan
1273,For those asking: #AAA2011 attendance is a record high number; it was #aaasci attendance that was very poor today.,FALSE,NA,18/11/2011 3:52,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1274,RT @gretchenefox: Just arrived in Montreal #aaa2011.  Come visit me @ Employer Expo tomorrow!,FALSE,NA,18/11/2011 3:36,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,DaveCaswell,NA,gretchenefox
1275,Excited to be heading up to American Anthropological Assc Meetings tomorrow! #aaa2011,FALSE,NA,18/11/2011 3:12,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;,CarrieJeskanen,NA,NA
1276,Thanks to all for many retweets today; I've been wrapped up with the meeting otherwise and am just catching up. #AAA2011,FALSE,NA,18/11/2011 3:11,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
1277,RT @JasonAntrosio: Science in Anthropology: Humanistic science and scientific humanism http://t.co/hucHkplT #AAA2011,FALSE,NA,18/11/2011 3:01,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,AnnaAnthro,NA,JasonAntrosio
1278,Just arrived in Montreal #aaa2011.  Come visit me @ Employer Expo tomorrow!,FALSE,NA,18/11/2011 3:00,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,gretchenefox,NA,NA
1279,RT @JasonAntrosio: Science in Anthropology: Humanistic science and scientific humanism http://t.co/hucHkplT #AAA2011,FALSE,NA,18/11/2011 2:55,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,bjkingape,NA,JasonAntrosio
1280,"@8bitVet Yes I did, I thought most of the presentations were excellent, my 2 favourites being those by Bickford and Bayendor #AAA2011",FALSE,NA,18/11/2011 2:51,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,1D4TW,8bitVet,NA
1281,"@TweetsByAnon Actually the HTS movie session was packed at #AAA2011, ppl standing, great audience, lots of criticisms even now.",FALSE,NA,18/11/2011 2:49,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,1D4TW,TweetsByAnon,NA
1282,RT @JasonAntrosio: Science in Anthropology: Humanistic science and scientific humanism http://t.co/hucHkplT #AAA2011,FALSE,NA,18/11/2011 2:42,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,Saryee,NA,JasonAntrosio
1283,"After getting fired up about Eric Wolf's Anthropology, off for drinks to celebrate Sidney Mintz's 89th birthday #aaa2011",FALSE,NA,18/11/2011 2:42,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
1284,Anthropologists have no idea what to do with the consensus process. #occupyaaa #aaa2011,FALSE,NA,18/11/2011 2:40,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,veruka2,NA,NA
1285,"@1D4TW
Seems no one cares about HTS #AAA2011 but you. Welcome to the margin.   #TBA",FALSE,NA,18/11/2011 2:38,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,tweetsbyanon,1D4TW,NA
1286,"...is sorry to have missed the &quot;occupy&quot; discussion, @ccecale. Tweet back if you want to discuss it tomorrow, or something.  #AAA2011",FALSE,NA,18/11/2011 2:36,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,akaAshkuff,NA,NA
1287,Science in Anthropology: Humanistic science and scientific humanism http://t.co/hucHkplT #AAA2011,FALSE,NA,18/11/2011 2:36,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,JasonAntrosio,NA,NA
1288,"...sure wishes you were at the #AAA2011 convention, @choon_hui. You'd have some interesting insights.",FALSE,NA,18/11/2011 2:32,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/devices&quot; rel=&quot;nofollow&quot;&gt;txt&lt;/a&gt;,akaAshkuff,NA,NA
1289,"...finds himself corrected, @kagillogly. (Laughs Out Loud)  Although, he's unfamiliar with structural-functionalism. Any notes? #AAA2011",FALSE,NA,18/11/2011 2:26,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/devices&quot; rel=&quot;nofollow&quot;&gt;txt&lt;/a&gt;,akaAshkuff,NA,NA
1290,"True to form, #aaa2011 &amp; SACCers are all about the food: MT @lauratgonzalez: #SACC_L Another great meal in MTL, at Au Pied du Cochon.",FALSE,NA,18/11/2011 2:23,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,tadmcilwraith,NA,NA
1291,"#SACC_L Another great meal in MTL, at Au Pied du Cochon. Try to get in early, before 6:00 PM if you don't have a res. #AAA2011",FALSE,NA,18/11/2011 2:18,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,lauratgonzalez,NA,NA
1292,RT @DUKEpress: Have you come to see us at  #AAA2011 yet? Everything's 20% off 9-5 Friday. Twitter followers: score #DukePress swag with your purchase!,FALSE,NA,18/11/2011 2:05,FALSE,NA,1.37E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,elemveee,NA,DUKEpress
